"id","topicId","patternId","level","sourceFile","displayMode","interaction","priority","promptPreview"
"math10.math10.algebra.quadratic_functions_graphs.tong_hop_100_bai_toan_thuc_te_ve_ham_so_bac_hai_pdf.q100","math10.algebra.quadratic_functions_graphs","math10.func.general.p1","foundation","tong-hop-100-bai-toan-thuc-te-ve-ham-so-bac-hai.pdf","text","open_response","manual_or_cas_solver","Bài 71 48 Bài 72 25 Bài 73 40 Bài 74 8,5"
"math10.math10.algebra.quadratic_functions_graphs.tong_hop_100_bai_toan_thuc_te_ve_ham_so_bac_hai_pdf.q101","math10.algebra.quadratic_functions_graphs","math10.func.general.p1","foundation","tong-hop-100-bai-toan-thuc-te-ve-ham-so-bac-hai.pdf","text","open_response","manual_or_cas_solver","Bài 78 8100 Bài 79 2400 Bài 80 1,375"
"math10.math10.algebra.quadratic_functions_graphs.tong_hop_100_bai_toan_thuc_te_ve_ham_so_bac_hai_pdf.q102","math10.algebra.quadratic_functions_graphs","math10.func.general.p1","foundation","tong-hop-100-bai-toan-thuc-te-ve-ham-so-bac-hai.pdf","text","open_response","manual_or_cas_solver","Bài 82 186 Bài 84 7,6"
"math10.math10.algebra.quadratic_functions_graphs.tong_hop_100_bai_toan_thuc_te_ve_ham_so_bac_hai_pdf.q103","math10.algebra.quadratic_functions_graphs","math10.func.general.p1","foundation","tong-hop-100-bai-toan-thuc-te-ve-ham-so-bac-hai.pdf","text","open_response","manual_or_cas_solver","Bài 88 50 Bài 89 35 Bài 90 101 Bài 91 84,32"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q1","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-geometry-trigonometry-triangles-d10-c6-b2-gia-tri-luong-giac-cua-mot-cung-pdf-q1.png|w=904|h=710}}"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q2","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 1. Điểm cuối của α thuộc góc phần tư thứ nhất của đường tròn lượng giác. H)y chọn kết quả đúng trong các kết quả sau đây. A. sin α > 0. B. cosα< 0. C. tan α< 0. D. cot α< 0."
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q3","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 2. Điểm cuối của α thuộc góc phần tư thứ ba của đường tròn lượng giác. Khẳng định nào sau đây là sai? A. sin α > 0. B. cosα< 0. C. tan α > 0. D. cot α > 0."
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q4","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 3. Điểm cuối của α thuộc góc phần tư thứ tư của đường tròn lượng giác. Khẳng định nào sau đây là đúng? A. sin α > 0. B. cosα > 0. C. tan α > 0. D. cot α > 0."
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q5","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 4. Điểm cuối của góc lượng giác α ở góc phần tư thứ mấy nếu sin α, cosα cùng dấu? A. Thứ II. B. Thứ IV. C. Thứ II hoặc IV. D. Thứ I hoặc III."
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q6","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 5. Điểm cuối của góc lượng giác α ở góc phần tư thứ mấy nếu sin α, tanα trái dấu? A. Thứ I. B. Thứ II hoặc IV. C. Thứ II hoặc III. D. Thứ I hoặc IV."
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q7","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 6. Điểm cuối của góc lượng giác α ở góc phần tư thứ mấy nếu cosα = 1 − sin 2 α. A. Thứ II. B. Thứ I hoặc II. C. Thứ II hoặc III. D. Thứ I hoặc IV."
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q8","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 7. Điểm cuối của góc lượng giác α ở góc phần tư thứ mấy nếu sin 2α = sin α. A. Thứ III. B. Thứ I hoặc III. C. Thứ I hoặc II. D. Thứ III hoặc IV. 5π"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q9","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 8. Cho 2π < α<. Khẳng định nào sau đây đúng? 2 A. tan α > 0; cot α > 0. B. tan α< 0; cot α< 0. C. tan α > 0; cot α< 0. D. tanα< 0; cot α > 0. π"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q10","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 9. Cho 0 < α<. Khẳng định nào sau đây đúng? 2 A. sin (α− π) ≥ 0. B. sin (α− π) ≤ 0. C. sin (α− π) < 0. D. sin (α− π) < 0. π"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q11","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 10. Cho 0 < α<. Khẳng định nào sau đây đúng? 2 ( π) ( π) A. cot (α+ ) > 0. B. cot (α+ ) ≥ 0. C. tan (α+ π) < 0. D. tan (α+ π) > 0. ( 2 ) ( 2 ) π"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q12","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 13. Cho < α< π. Xác định dấu của biểu thức M = cos ( − + α).tan (π− α). 2 ( 2 ) A. M ≥ 0. B. M > 0. C. M ≤ 0. D. M < 0. 3π ( π )"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q13","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 14. Cho π < α<. Xác định dấu của biểu thức M = sin ( − α).cot (π+ α). 2 ( 2 ) A. M ≥ 0. B. M > 0. C. M ≤ 0. D. M < 0."
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q15","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-geometry-trigonometry-triangles-d10-c6-b2-gia-tri-luong-giac-cua-mot-cung-pdf-q15.png|w=904|h=710}}"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q16","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-geometry-trigonometry-triangles-d10-c6-b2-gia-tri-luong-giac-cua-mot-cung-pdf-q16.png|w=904|h=710}}"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q17","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-geometry-trigonometry-triangles-d10-c6-b2-gia-tri-luong-giac-cua-mot-cung-pdf-q17.png|w=904|h=442}}"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q18","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","open_response","manual_or_cas_solver","Câu 6. Ta có cosα = 1 − sin 2 α ⇔ cosα = cos 2 α ⇔cosα = cosα ⇔cosα. Đẳng thức cosα ⇔cosα --→cosα≥ 0 --→điểm cuối của góc lượng giác α ở góc phần tư thứ I hoặc IV. Chọn D."
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q19","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","open_response","manual_or_cas_solver","Câu 7. Ta có sin 2 α ⇔sinα ⇔sin α = sin α. Đẳng thức sin α = sin α --→sin α≥ 0 --→điểm cuối của góc lượng giác α ở góc phần tư thứ I hoặc II. Chọn C. 5π"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q20","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-geometry-trigonometry-triangles-d10-c6-b2-gia-tri-luong-giac-cua-mot-cung-pdf-q20.png|w=904|h=711}}"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q21","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-geometry-trigonometry-triangles-d10-c6-b2-gia-tri-luong-giac-cua-mot-cung-pdf-q21.png|w=904|h=711}}"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q22","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-geometry-trigonometry-triangles-d10-c6-b2-gia-tri-luong-giac-cua-mot-cung-pdf-q22.png|w=904|h=711}}"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q23","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-geometry-trigonometry-triangles-d10-c6-b2-gia-tri-luong-giac-cua-mot-cung-pdf-q23.png|w=904|h=711}}"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q24","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","open_response","manual_or_cas_solver","Câu 12. Ta có π < α< 0 < − α<; tan ( − α) > 0. 2 2 2 | ( 3π ) ( 2 ) cos ( − α) > 0 | } ( 2 ) Chọn B."
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q25","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","open_response","manual_or_cas_solver","Câu 13. Ta có: {π π π ( π ) < α< π → 0 < − + α< --→ cos ( − + α) > 0 || 2 2 2 ( 2 ); |π π < α< π → 0 < π− α< --→ tan (π− α) > 0 |} 2 2 --→ M > 0. Chọn B."
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q26","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","open_response","manual_or_cas_solver","Câu 14. Ta có: { 3π 3π π π ( π ) π < α< →− < −α< −π →−π < − α< − --→ sin ( − α) < 0 || 2 2 2 2 ( 2 ); | 3π 5π π < α< → 2π < π+ α< --→ cot (π+ α) > 0 |} 2 2 --→ M < 0. Chọn D."
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q30","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 1. Cho biết tan α =. Tính cotα 2 1 1 A. cot α = 2. B. cot α =. C. cot α =. D. cot α = 2. 4 2 [π ]"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q31","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 2. Tính giá trị của cos + ( 2 k + 1)π. | ] [ 4 ] [π ] 3 [π ] 2 A. cos + ( 2 k + 1)π = −. B. cos + ( 2 k + 1)π = −. | ] | ] [ 4 ] 2 [ 4 ] 2 [π ] 1 [π ] 3 C. cos + ( 2 k + 1)π = −. D. cos + ( 2 k + 1)π =. | ] | ] [ 4 ] 2 [ 4 ] 2 12 π"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q32","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 3. Cho góc α thỏa m)n sin α = và < α< π. Tính cosα. 13 2 1 5 5 1 A. cosα =. B. cosα =. C. cosα = −. D. cosα = −. 13 13 13 13 5 3π"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q33","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 4. Cho góc α thỏa m)n cosα = − và π < α<. Tính tan α. 3 2 3 2 4 2 A. tan α = −. B. tan α =. C. tan α = −. D. tan α = −. 5 5 5 5 4 2017π 2019π"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q34","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 5. Cho góc α thỏa m)n tan α = − và < α<. Tính sin α. 3 2 2 3 3 4 4 A. sin α = −. B. sin α =. C. sin α = −. D. sin α =. 5 5 5 5 12 π"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q35","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 6. Cho góc α thỏa m)n cosα = − và < α< π. Tính tan α. 13 2 12 5 5 12 A. tan α = −. B. tan α =. C. tan α = −. D. tan α =. 5 12 12 5 4 π"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q36","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 7. Cho cosα = với 0 < α<. Tính sinα. 5 2 1 1 3 3 A. sin α =. B. sin α = −. C. sin α =. D. sin α = ±. 5 5 5 5"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q37","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 8. Cho góc α thỏa m)n tan α = 2 và 180 o < α< 270 o. Tính P = cosα+ sin α. 3 5 3 5 5 − A. P = −. B. P = 1 − 5. C. P =. D. P = 1. 5 2 2 3 O O"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q38","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 9. Cho góc α thỏa sin α = và 90 < α< 180. Khẳng định nào sau đây đúng? 5 4 4 5 4 A. cot α = −. B. cosα =. C. tan α =. D. cosα = −. 5 5 4 5 3 O O"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q39","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 10. Cho góc α thỏa cotα = và 0 < α< 90. Khẳng định nào sau đây đúng? 4 4 4 4 4 A. cosα = −. B. cosα =. C. sin α =. D. sinα = −. 5 5 5 5 1 π ( 7π )"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q40","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 11. Cho góc α thỏa m)n sin (π+ α) = − và < α< π. Tính P = tan ( − α). 3 2 ( 2 ) 2 2 A. P = 2 2. B. P = −2 2. C. P =. D. P = −. 4 4"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q41","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 12. Cho góc α thỏa m)n 3cosα+ 2sin α = 2 và sin α< 0. Tính sin α. 5 7 9 12 A. sin α = −. B. sin α = −. C. sin α = −. D. sin α = −. 13 13 13 13 π α α"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q43","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","open_response","manual_or_cas_solver","Câu 1. Ta có: tan α.cot α = 1 ⇒ cot α = = = 2. Chọn A. tan α 1 2 [π ] ( 5π ) 5π"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q44","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","open_response","manual_or_cas_solver","Câu 2. Ta có cos + ( 2 k + 1)π = cos ( + 2 kπ) = cos | ] [ 4 ] ( 4 ) 4 ( π) π 2 = cos ( π+ ) = − cos = −. Chọn B. ( 4 ) 4 2 { 2 5 cosα = ± 1 − sin α = ± || 13 5"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q45","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-geometry-trigonometry-triangles-d10-c6-b2-gia-tri-luong-giac-cua-mot-cung-pdf-q45.png|w=904|h=695}}"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q46","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","open_response","manual_or_cas_solver","Câu 4. Ta có; --→ sin α = − --→ tan α = =. 3π 3 cosα 5 | π < α< |} 2 Chọn B. { 2 1 { ( 4 ) 2 1 1 + tan α = 2 |1 + ( − ) = 2 || cos α | ( 3 ) cos α"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q47","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-geometry-trigonometry-triangles-d10-c6-b2-gia-tri-luong-giac-cua-mot-cung-pdf-q47.png|w=904|h=695}}"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q48","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-geometry-trigonometry-triangles-d10-c6-b2-gia-tri-luong-giac-cua-mot-cung-pdf-q48.png|w=904|h=657}}"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q49","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","open_response","manual_or_cas_solver","Câu 7. Ta có: sin α = 1 − cos α = 1 − ( ) = ⇒ sin α = ±. ( 5 ) 25 5 π 3 Do 0 < α< nên sin α > 0. Suy ra, sin α = 2 5 { 2 1 1 1 | cos α = 2 = → cosα = ± 1"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q50","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","source_snippet_repair","open_response","image_dependent_review","Đọc đề gốc đã phục hồi từ tài liệu trong hình dưới đây. {{formula:/assets/math10/figures/math10-math10-geometry-trigonometry-triangles-d10-c6-b2-gia-tri-luong-giac-cua-mot-cung-pdf-q50.png|w=904|h=657}}"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q51","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","open_response","manual_or_cas_solver","Câu 9. Ta có; 5 --→ cosα = −. Chọn D. 5 | }90 ° < α< 180 ° { 1 2 ( 3 ) 2 25 | 2 = 1 + cot α = 1 + ( ) = 4"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q52","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","open_response","manual_or_cas_solver","Câu 10. Ta có; sin α ( 4 ) 16 --→ sin α =. Chọn C. 5 |°} 0 < α< 90 ° ( 7π ) ( π ) ( π ) cosα"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q53","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","open_response","manual_or_cas_solver","Câu 11. Ta có P = tan ( − α) = tan ( 3π+ − α) = tan ( − α) = cot α =. ( 2 ) ( 2 ) ( 2 ) sin α 1 1 1 Theo giả thiết: sin (π+ α) = − ⇔− sin α = − ⇔ sin α =. 3 3 3 { 2 2 2 || cosα = ± 1 − sin α = ± 3 2 2 Ta có; --→ cosα = − --→ P = −2 2. Chọn "
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q54","math10.geometry.trigonometry_triangles","math10.trig.identity.p1","foundation","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","open_response","manual_or_cas_solver","Câu 12. Ta có 3cosα+ 2sin α = 2 ⇔ ( 3cosα+ 2sin α) 2 = 4 ⇔ 9cos 2 α+ 12cosα.sin α+ 4sin 2 α = 4 ⇔ 5cos 2 α+ 12cosα.sin α = 0 [ cosα = 0 ⇔ cosα( 5cosα+ 12sin α) = 0 ⇔|. [ 5cosα+ 12sin α = 0 • cosα = 0 ⇒ sin α = 1: loại (vì sin α< 0 ). { 5 si"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q58","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 1. Cho góc α thỏa m)n cos α= và < α <. Tính P = tan α - 2tan α +.1 5 4 2 A. P =- 1. B. P = 1. C. P = 7. D. P =- 7. 3 3 3 3 ( ( π π π )) α - ) ) < α < 2 π và tan )) + sin α."
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q59","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 2. Cho góc α thỏa m)n (+(α = 1. Tính P = cos (( ) ) 2 (( 4 ) (( 6 ) 3 6 + 3 2 3 6 - 3 2 A. P =. B. P =. C. P =-. D. P =. 2 4 2 4 ( π π )) (α + ) =- 3. Tính giá trị của biểu thức"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q60","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 3. Cho góc α thỏa m)n < α < 2 π và cot ( ) 2 (( 3 ) ( π )) ( P = sin ) + cos α. (α + ) (( 6 ) A. P = 3. B. P = 1. C. P =- 1. D. P =- 3. 2 2 4 π sin 2 α - cos α"
"math10.math10.geometry.trigonometry_triangles.d10_c6_b2_gia_tri_luong_giac_cua_mot_cung_pdf.q61","math10.geometry.trigonometry_triangles","math10.trig.triangle_laws.p2","core","D10_C6_B2_gia tri luong giac cua mot cung.pdf","text","choice_like","auto_solver_next","Câu 4. Cho góc α thỏa m)n tan α=- và < α < π. Tính P = 2. 3 2 sin α - cos α A. P = 30. B. P = 31. C. P = 32. D. P = 34. 11 11 11 11 3sin α - 2cos α"
